2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:37,785 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 89
2025-01-19 08:26:37,867 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 90
2025-01-19 08:26:37,935 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 91
2025-01-19 08:26:38,020 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 92
2025-01-19 08:26:38,081 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 93
2025-01-19 08:26:38,134 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 94
2025-01-19 08:26:38,208 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 95
2025-01-19 08:26:38,267 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 96
2025-01-19 08:26:38,333 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 97
2025-01-19 08:26:38,391 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 98
2025-01-19 08:26:38,444 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 99
2025-01-19 08:26:38,503 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 100
